Date,A,ADI,AMAT,ATVI,BA,BXP,CAT,CHRW,CNC,CVS,EQIX,F,FDS,FE,FLT,FRC,INTC,INTU,KMX,LKQ,LUV,MRK,MSCI,NOW,PHM,PNC,PWR,SHW,SPGI,STE,SWKS,TFC,TSN,TT,WBA,Mkt-RF,SMB,HML,RF
2018-04,-0.017339366751145002,-0.04147919338552486,-0.10681536371536282,-0.01645420434947875,0.017323388407937124,-0.014689153876502603,-0.020491275426827826,-0.017927652562042873,0.016000739595071645,0.1224883918778894,0.006337575461923706,0.014440419540959093,-0.05169991802857854,0.011467310308532763,0.02360493224344129,0.0028074952436767386,-0.008832620641261668,0.06599357819339113,0.009041029798304567,-0.18260870002256657,-0.07768849586377058,0.08077844348294283,0.0024085141326786186,0.004170459076056066,0.02950155462820514,-0.03722563262580003,-0.053857308771494194,-0.06237888151191362,-0.012875491921450988,0.012424978846735657,-0.13464990736442017,0.014604118143019429,-0.04221893515796671,-0.018945181342061357,0.014968622411284827,0.29,1.1,0.48,0.14
2018-05,-0.05810769423418993,0.11253579854345386,0.022347506568775266,0.06872653041230814,0.05576210049062702,0.002965101475154386,0.05229982695924451,-0.05465607786608406,0.07902009289339262,-0.0922240050485329,-0.056892991647282676,0.02758010906844177,0.06292630668963684,0.0005812977377737116,-0.03825739445427523,0.07246684105203993,0.06935300087430618,0.09096819864782302,0.102719970703125,0.024177949353069383,-0.033125117155898165,0.011211164456647493,0.08502973595054364,0.06903816818851971,-0.0036232084367632256,-0.015108831392215416,0.1079999483548677,0.03152370215105105,0.04718978583489286,0.09860347043831497,0.1365836581644413,-0.0056818038143071625,-0.037517793304787106,0.04350931619860687,-0.06109853641913754,2.65,5.31,-3.13,0.14
2018-06,-0.0012919576667161925,-0.012965652729714616,-0.09038992246804156,0.07629383377969923,-0.04727962779231376,0.029974555526825153,-0.10690543809929998,-0.03839076250448992,0.051638743882353566,0.015144330236883219,0.08325565840183868,-0.04155848380813787,-0.014476834400497185,0.0432888366569153,0.056684160757442204,-0.028212827325734047,-0.09945655077151216,0.013442417524961003,0.0573128944077157,0.004091884132624735,-0.003915441577330925,0.019653904321360827,0.01759233082802747,-0.02893980841160393,-0.04958677685950408,-0.05794573144404258,-0.07247978109717312,0.07467377925410168,0.03235442728935922,0.01126739059709414,-0.019876270888765313,-0.03923812139601934,0.020453493826149804,0.025017112270989683,-0.03798684011973219,0.48,1.13,-2.33,0.14
2018-07,0.0679172178618388,0.0022935907516974385,0.052825341284927774,-0.037997923709053305,0.061965298865052754,0.0008770579808443646,0.059924854371181446,0.10243843317814338,0.057787539968250146,0.00792544131039219,0.021842759335869877,-0.09304424221915453,0.016456306947978838,-0.01336673751812667,0.030144819784025723,0.021386503515283595,-0.03238786240200231,-0.00034257778016766327,0.024838719505587692,0.050783725975105165,0.14308173401079194,0.08517302517100989,0.004594147369120005,0.02023543496528446,-0.009043486221976926,0.07202069051043414,0.020059824501091228,0.08136022417244093,-0.01692087379748819,0.09008664786236364,-0.02141748227774165,0.007335502709274522,-0.16267243567844047,0.0978491586711685,0.12662449568234369,3.19,-2.25,0.45,0.16
2018-08,0.02271350665059302,0.028188049736605825,-0.1153608983576564,-0.01797874867535132,-0.03791742832137557,0.0391938040053319,-0.034422787504813424,0.04174344935477725,0.12391616411867634,0.16003695892289804,-0.0071708111119054285,-0.05577693443669529,0.13920341028175343,0.05503812436192912,-0.015023016160534253,0.02761476543277719,0.0068607451460156454,0.07456911142733391,0.045125906973897845,0.02983293515344765,0.05398898552074449,0.041293411466999386,0.08466208471469483,0.11593540076215891,-0.01895398429332862,-0.008907053294293865,0.01526270802528562,0.03369407681472181,0.032977452254241646,-0.0004368223222205314,-0.03467962270878189,0.01672895987300449,0.08950563245164522,0.028220447815072713,0.013901135371652051,3.44,1.14,-3.98,0.16
2018-09,0.04441812199191575,-0.06464339391286222,-0.10158063424883401,0.1538142052980167,0.08492075213956451,-0.05642009032220785,0.09823549722770286,0.019150669263371167,-0.011605659460861006,0.04625203954995505,-0.007428955123703451,-0.024261556259745465,-0.024761291646952066,-0.005618054926944671,0.06596795397377075,-0.055025066831365654,-0.023539115888186468,0.03613246745192611,-0.04330563421722222,-0.08256084425481958,0.018760220884042722,0.03426161939051542,-0.01581044564282663,-0.0037176396683132884,-0.11377460530850259,-0.051205177570790905,-0.03498118181945509,-0.0008121743151354721,-0.05631491663970001,-0.000174765280426592,-0.006462255723591603,-0.06039486916570447,-0.05222102407704943,0.00997138162404343,0.06330227715623882,0.06,-2.3,-1.7,0.15
2018-10,-0.08151403353234576,-0.09463551899893363,-0.14928849236655917,-0.16997234012113116,-0.04581879221451357,-0.018929192225046187,-0.20440687701160298,-0.09078839415734219,-0.0998756152576088,-0.08041160737926811,-0.12508956682227768,0.0324324530524176,0.00022344907008431392,0.0029593924070587807,-0.12205933113407819,-0.05218752225240075,-0.0086699056771955,-0.07211958811199393,-0.09053160134731819,-0.13893273154185493,-0.21377105085226566,0.0376373899477187,-0.15235893253673294,-0.07457962087880887,-0.008074314059076548,-0.05653863580445262,-0.06530857505748044,-0.13562972397818474,-0.06689181691108659,-0.04449304107862029,-0.04354533114440662,0.01277294850001609,0.0065513085443580366,-0.062170015356104114,0.09423861417545654,-7.68,-4.82,3.43,0.19
2018-11,0.11668463423006292,0.09807668348183651,0.13381987737976253,-0.2776249259434981,-0.022825835316181986,0.08645242321405622,0.11828221653658066,0.03706619226108754,0.09154383061152704,0.10788779699465723,0.017267805654413992,-0.0146597215211135,0.04795321438033162,0.014753301227661275,-0.03314505285843505,0.08968022698853728,0.051834476318485256,0.016729852034582438,-0.027094741099414676,0.020902078667253576,0.11222000626200823,0.07784272238585999,0.04462023698102047,0.023365063760484306,0.07936511140251379,0.05673587807979863,0.12499992358379064,0.07776968437957477,0.002961788418385458,0.08937887193002547,-0.16124948304170128,0.03946295021827817,-0.016188208205062615,0.0790076572968601,0.06142662319272918,1.69,-0.68,0.26,0.18
2018-12,-0.06758810632729373,-0.0662532251871617,-0.1217810421000155,-0.06635928834024962,-0.06996195951783002,-0.14214934702964754,-0.06338909552730887,-0.08924515682607281,-0.1894551630807887,-0.1830424047852478,-0.08492525260686168,-0.18703504575812546,-0.14653076807298393,-0.0074016013862385766,-0.039710408056640834,-0.1235501745988643,-0.04826609210772348,-0.08241268249840428,-0.050552446920164584,-0.1476293314592354,-0.14887385052645752,-0.03692973995336668,-0.0614934361659244,-0.03897015736063392,-0.01998494259038941,-0.13897477748441922,-0.14245009430236355,-0.07218151304988552,-0.07065513576408644,-0.10270409110578427,-0.07901608169921315,-0.15225046989457247,-0.09414756853658446,-0.11872102176292565,-0.19298448909006471,-9.55,-2.42,-1.9,0.19
2019-01,0.12733477740681343,0.15181170338251593,0.19364690982156318,0.014386987073934598,0.19572091509205425,0.17165696616236525,0.04792637114906051,0.03187061983457573,0.13243715410489876,0.00045797329409014154,0.11754028457105137,0.15032680797792808,0.09243991180049593,0.043941452980121865,0.08663577553378232,0.1119677279250848,0.004048553707084235,0.09636779594879741,-0.06296828936336762,0.10493046014123553,0.2211703717844371,-0.025912836908160597,0.15492106580313014,0.2357203061013302,0.07002692231058516,0.049268619676750225,0.1740863689272254,0.07131600945404237,0.1277509188136179,0.06747776497365976,0.08982400140247915,0.12650045200464466,0.15955049437475033,0.09656910170345667,0.057515003656705144,8.41,2.9,-0.44,0.21
2019-02,0.044575927069210985,0.08193403220829998,-0.01893555895073573,-0.10795940109255053,0.14091591988474828,0.006218301012979044,0.03139075218402576,0.04160424974085819,-0.06732027304781707,-0.11777270574049348,0.0748730964467006,-0.003409060491018745,0.07565289720868096,0.03954079609421712,0.15593876220907288,0.08641215296340365,0.12393888550443344,0.14507458296745335,0.05648179251057717,0.056445518243440906,-0.012684944103190876,0.09216721741419986,0.08486519401925752,0.08826469317261099,-0.029126194947768802,0.02730902848394412,0.00848894272114431,0.027709188884526892,0.045499616480097815,0.06049449126398865,0.11801756076853409,0.044467254458368854,-0.004198939425414938,0.05517789506486559,-0.014807634420034632,3.4,2.04,-2.68,0.18
2019-03,0.011832764138005158,-0.015800322137919598,0.034428786895430497,0.08044611862242168,-0.13305750332827926,0.008968290146288416,-0.013470153590037448,-0.03750829268276212,-0.12793563793090923,-0.06743906972841573,0.07003542777357596,0.0011401681511507,0.05570441044994445,0.021104309456480008,0.057055888324082815,-0.043055859477284075,0.013972841602328367,0.05778334680998509,0.12399363553681142,0.024548677945775976,-0.07369737688514044,0.02312705969950324,0.07643999038478211,0.029443714416445665,0.03555552164713549,-0.02666237954658679,0.05892262415212901,-0.00574782969077281,0.05080604972124925,0.05844907199351801,0.010041631864446066,-0.087110110556615,0.12601363083022754,0.02264122607771224,-0.11125160432690284,1.1,-2.98,-4.05,0.19
2019-04,-0.02338886934134632,0.10420824138428109,0.11119515543063896,0.05886229688181799,-0.009779274435044338,0.027935390633191837,0.029005775455367644,-0.06885846661532458,-0.029001829474262886,0.008344163923475145,0.0033983770246197587,0.1902050258638004,0.111169252707779,0.01009368331614069,0.058234381290406256,0.05136376377796448,-0.04953444710652377,-0.0395929993440256,0.11547273934382396,0.06060610541105693,0.04469273168260046,-0.05362506542033796,0.13347419550250939,0.10150514712514314,0.1251788309944435,0.11633775140738867,0.0757815757407907,0.056000507598891414,0.04801710027933992,0.023041451037795424,0.06910762265097592,0.10036540094904223,0.08036874271248884,0.13580356346541955,-0.15331121689203642,3.96,-1.74,2.17,0.21
2019-05,-0.14585983373556932,-0.16878867410322618,-0.12207853654119916,-0.10039411417758659,-0.09552812321380177,-0.0493387118663311,-0.1406541447991464,-0.016913614155333767,0.12005427583086736,-0.03696215698327743,0.06837474269460753,-0.08899515487808074,0.008446069275688917,-0.018796029592539898,-0.010500174837237641,-0.08142402840255492,-0.1371473329631243,-0.024735089283304923,0.005394273897417312,-0.1478405550346431,-0.12225707401954788,0.006352397025728429,-0.02382647200122623,-0.03528421327122888,-0.014621713218666121,-0.07061995951790556,-0.1438423736964023,-0.07778731556928886,-0.03072599776477347,0.020613811546143612,-0.24438651595800598,-0.08691407610604052,0.011731732147130858,-0.03482586585823533,-0.07896209756082972,-6.94,-1.34,-2.37,0.21
2019-06,0.1136464544424467,0.16818463608018108,0.16076509282709694,0.08830993602443793,0.06557192522054023,-0.013987631318830296,0.13755108975341912,0.059274160285124555,-0.09194807572798291,0.04048124479321502,0.03808229826589615,0.07457973217781144,0.030050269535362828,0.038069826162106635,0.08768062971093937,0.006493557046082676,0.08696634733736053,0.06730643274635129,0.10922334165926273,0.037426939808909765,0.06680673124190672,0.0585784841196233,0.08535975295755649,0.04825722522003573,0.020000027072045068,0.07873641737283732,0.09867665336022058,0.09259747736146084,0.06503641334280763,0.113704466186622,0.15968782572781248,0.050909113756475666,0.06390826871956268,0.07039037825200944,0.10802590190259376,6.93,0.25,-0.71,0.18
2019-07,-0.07044321194350223,0.040666219776712254,0.09930971052385029,0.03262713751344948,-0.06271810246246612,0.030620131381722482,-0.03389827092799169,-0.007350268267968252,-0.0066742655089016,0.025325696658279107,-0.004342744064522064,-0.06842618187567517,-0.03231438387952801,0.02709646835320667,0.011821282720553272,0.017511511088092346,0.055984966888952936,0.061148784324102756,0.010710587188346388,0.012025542558602442,0.014769594683522902,-0.010256401943318227,-0.04836880990707537,0.010270631347176984,-0.0034788300895639557,0.040938193233980735,-0.02016235887542439,0.11946583817926149,0.07533256142886957,-0.0001343650712308797,0.10366251435510088,0.048849942173911476,-0.015357913011859958,-0.023762538583691484,-0.003292418081344617,1.19,-1.94,0.42,0.19
2019-08,0.024492102846123354,-0.06495826079421962,-0.02734451090395351,0.0381616071317461,0.06714931752718711,-0.034072951359753856,-0.09622539944664144,0.009076728488784935,-0.10501058177538458,0.09038838971909358,0.1079068363567981,-0.03777541099311321,-0.018788285915713354,0.04616781266635628,0.05007558783949162,-0.09702092723864297,-0.06211670498594901,0.03984705885201256,-0.05104835059118673,-0.024507977717522,0.015330893348376007,0.041932753289865454,0.03252067950627979,-0.056058320377014526,0.07267530915724074,-0.097760684516354,-0.09406725855982634,0.02672301568677482,0.06221680213527114,0.03721613101852683,-0.11737807551025159,-0.07529589259328351,0.17031447692487234,-0.020782750944977724,-0.06056162507078611,-2.58,-2.32,-4.95,0.16
2019-09,0.07762616503567932,0.01729947641084051,0.03915037588907988,0.04584979772303277,0.04498889024023378,0.009655859763622932,0.061428550912552504,0.003432369781745548,-0.07207208681537658,0.035292212582089366,0.03688782162830928,-0.0010905374916722055,-0.10702339486610635,0.04847825091818114,-0.03894100319994809,0.07779754383160231,0.08690147532471793,-0.07774997936285188,0.05667628830317062,0.19718310677245987,0.03230119718208191,-0.02648323470360825,-0.07194307859833748,-0.03051478134022101,0.08136094858205545,0.08710161812052619,0.11504417509257103,0.04389178127560123,-0.0584573064727667,-0.0641838652530281,0.052876358900438625,0.1200419144351823,-0.0741616665733219,0.017507617940005105,0.08048452543681783,1.43,-0.97,6.83,0.18
2019-10,-0.01148371766878431,-0.04564580641086269,0.087374682611846,0.058767965191967475,-0.10660498180792366,0.05815203665875135,0.0909667145534856,-0.10780843974110088,0.22699962761287162,0.05263991931011014,-0.017371634376126655,-0.06222704195625672,0.04342101081925187,0.00186606165129799,0.025943240369186382,0.09989662840713232,0.09703085811072909,-0.03173649080215302,0.05874997919256031,0.08076314320858358,0.03925204244520053,0.02946073922974901,0.07719861106128012,-0.02596025778306421,0.07359787955012242,0.04666090978350068,0.11243386470318062,0.04082785572838965,0.05310635453396517,-0.02020899756338823,0.14902205121253953,-0.005995872235872279,-0.03889016134035017,0.02986771399736865,-0.009582400665968493,2.06,0.28,-1.93,0.15
2019-11,0.06627058274675113,0.05927037285581127,0.06708446953455138,-0.021417043983331108,0.07728513056587127,0.009766737373880119,0.05029022149715301,0.015996815100956407,0.13922379681089025,0.13375504345617673,0.0001234099393891963,0.05471481474737949,0.024179510573987928,-0.013038101657577572,0.04316501989783017,0.03328319758567977,0.026888386530804942,0.005398115139563009,0.04389829395369049,0.03795225175429495,0.026901804610706792,0.006000394521211261,0.10500513787164345,0.14470603750295208,0.010448517580902594,0.04437634561043535,-0.009750293813341138,0.018888030661976085,0.025814969239926766,0.06759900805481212,0.07950807914864466,0.031479773942690636,0.08575913027667914,0.033257166479898626,0.08798831329375378,3.87,0.8,-2.02,0.12
2019-12,0.05620900215695479,0.05214696369002514,0.05423142153536875,0.08371322605520937,-0.11038282734891103,-0.004908277094952895,0.020382761247334624,0.017566668847439182,0.0396890633823892,-0.013019739222073334,0.02972574287169416,0.026490039735375337,0.03331405391803277,0.019081565812888446,-0.06255705515128285,0.06869877449988415,0.03100773920271438,0.0117423533366936,-0.09860172482674423,0.011904818542370466,-0.06349756915627947,0.04324386441807748,-0.0038967929168229887,-0.00254381429821382,-0.021437635715185976,0.04190325623400826,-0.02233430160440819,0.0007031346838513031,0.031740011676591795,0.008468961125221108,0.22970491862315745,0.029239737544372257,0.012793431234702446,0.013805209210613567,-0.010738245067679508,2.77,0.72,1.79,0.14
